5.365548936170225716e+02	1.168974650408929783e+00
5.352135593220351666e+02	1.055949273281330036e+00
5.338835443037987716e+02	9.568998828746604346e-01
5.325647058823542466e+02	8.709650304047897862e-01
5.312569037656917317e+02	7.972865595425000507e-01
5.299600000000011732e+02	7.350312805504000124e-01
5.286738589211630597e+02	6.834079313289400659e-01
5.273983471074391218e+02	6.416794636193197121e-01
5.261333333333345763e+02	6.091710863828900813e-01
5.248786885245913254e+02	5.852747151184596319e-01
5.236342857142869889e+02	5.694505417296902294e-01
5.224000000000012278e+02	5.612264054378099942e-01
5.211757085020254863e+02	5.601955556295399319e-01
5.199612903225818172e+02	5.660132889234903431e-01
5.187566265060252135e+02	5.783928407238301261e-01
5.175616000000011354e+02	5.971008241906297087e-01
5.163760956175310639e+02	6.219524418545603339e-01
5.152000000000011823e+02	6.528066431576000639e-01
5.140332015810288340e+02	6.895613603781001189e-01
5.128755905511823130e+02	7.321489219356696054e-01
5.117270588235305127e+02	7.805317121952297654e-01
5.105875000000011141e+02	8.346981186005804076e-01
5.094568093385224756e+02	8.946587798035698924e-01
5.083348837209313160e+02	9.604431225151000007e-01
5.072216216216227167e+02	1.032096150887060304e+00
5.061169230769241949e+02	1.109675431663250222e+00
5.050206896551734417e+02	1.193248201274229814e+00
5.039328244274819895e+02	1.282888510319850184e+00
5.028532319391645160e+02	1.378674315492739666e+00
5.017818181818192329e+02	1.480684430452000377e+00
5.007184905660387244e+02	1.588995255726880274e+00
4.996631578947378785e+02	1.703677222753720244e+00
4.986157303370796399e+02	1.824790908753680441e+00
4.975761194029860803e+02	1.952382805061030346e+00
4.965442379182165951e+02	2.086480751826599978e+00
4.955200000000010050e+02	2.227089084572339672e+00
4.945033210332113072e+02	2.374183570004030130e+00
4.934941176470597952e+02	2.527706240631340862e+00
4.924923076923086569e+02	2.687560266516889840e+00
4.914978102189790548e+02	2.853605029203420074e+00
4.905105454545464454e+02	3.025651586312969599e+00
4.895304347826096318e+02	3.203458737240440612e+00
4.885574007220235444e+02	3.386729921280620559e+00
4.875913669064767078e+02	3.575111200894159680e+00
4.866322580645179983e+02	3.768190605136039650e+00
4.856800000000018827e+02	3.965499129547490398e+00
4.847345195729556053e+02	4.166513708169240715e+00
4.837957446808529198e+02	4.370662481750979822e+00
4.828636042402845305e+02	4.577332677695800101e+00
4.819380281690159222e+02	4.785881381880599861e+00
4.810189473684228574e+02	4.995649406139799353e+00
4.801062937062955029e+02	5.205978335540100588e+00
4.792000000000017508e+02	5.416230665671699640e+00
4.783000000000017735e+02	5.625812722080100414e+00
4.774062283737041525e+02	5.834199801085500070e+00
4.765186206896569274e+02	6.040962702630400472e+00
4.756371134020635623e+02	6.245794578803799624e+00
4.747616438356181447e+02	6.448536816306200237e+00
4.738921501706501545e+02	6.649202553692200368e+00
4.730285714285731160e+02	6.847996414456099856e+00
4.721708474576287813e+02	7.045329142372899867e+00
4.713189189189205877e+02	7.241826042531700480e+00
4.704727272727288891e+02	7.438328451715699785e+00
4.696322147651022760e+02	7.635887846596800088e+00
4.687973244147173659e+02	7.835752608573999467e+00
4.679680000000016094e+02	8.039347849593299955e+00
4.671441860465132550e+02	8.248249021509700185e+00
4.663258278145711415e+02	8.464150241834499155e+00
4.655128712871303378e+02	8.688828352359600160e+00
4.647052631578962973e+02	8.924103679958399482e+00
4.639029508196737197e+02	9.171798298740000632e+00
4.631058823529427286e+02	9.433692337635600111e+00
4.623140065146595816e+02	9.711478563490299365e+00
4.615272727272742941e+02	1.000671514427079956e+01
4.607456310679627336e+02	1.032077620796460060e+01
4.599690322580660222e+02	1.065479956900389880e+01
4.591974276527346319e+02	1.100963086845549910e+01
4.584307692307707498e+02	1.138576335105259929e+01
4.576690095846660142e+02	1.178327265968239956e+01
4.569121019108295059e+02	1.220174640016630008e+01
4.561600000000014461e+02	1.264020890415989840e+01
4.554126582278495334e+02	1.309704270062989906e+01
4.546700315457427450e+02	1.356990982668349943e+01
4.539320754716995339e+02	1.405567834349470147e+01
4.531987460815061013e+02	1.455036228906699947e+01
4.524700000000013915e+02	1.504908656815339896e+01
4.517457943925247719e+02	1.554609144060929893e+01
4.510260869565231587e+02	1.603479335288519891e+01
4.503108359133141221e+02	1.650791857477069868e+01
4.496000000000021259e+02	1.695772197376659918e+01
4.488935384615405155e+02	1.737629426861629867e+01
4.481914110429468678e+02	1.775594728924449939e+01
4.474935779816534591e+02	1.808965002161000157e+01
4.468000000000020009e+02	1.837147225671889927e+01
4.461106382978744023e+02	1.859698240040080108e+01
4.454254545454565459e+02	1.876354577293669834e+01
4.447444108761349071e+02	1.887048136052149871e+01
4.440674698795201039e+02	1.891905650376270032e+01
4.433945945945965832e+02	1.891232506394529977e+01
4.427257485029959980e+02	1.885483829647879972e+01
4.420608955223900693e+02	1.875227327661589882e+01
4.414000000000019099e+02	1.861102859577579949e+01
4.407430267062334224e+02	1.843783205396070102e+01
4.400899408284042806e+02	1.823939355833099896e+01
4.394407079646036891e+02	1.802212255255820139e+01
4.387952941176489503e+02	1.779191651470529933e+01
4.381536656891514667e+02	1.755401741842869967e+01
4.375157894736860840e+02	1.731292716482800031e+01
4.368816326530630931e+02	1.707237044396960002e+01
4.362511627906994818e+02	1.683529338255249996e+01
4.356243478260888082e+02	1.660388770296550121e+01
4.350011560693660044e+02	1.637963216044289894e+01
4.343815561959672777e+02	1.616334517570620122e+01
4.337655172413811897e+02	1.595524450858329857e+01
4.331530085959904000e+02	1.575501135441719924e+01
4.325440000000018017e+02	1.556185733876199961e+01
4.319384615384633435e+02	1.537459352390629874e+01
4.313363636363653768e+02	1.519170079632040071e+01
4.307376770538261326e+02	1.501140091578360014e+01
4.301423728813576872e+02	1.483172720953449897e+01
4.295504225352129879e+02	1.465059348922759952e+01
4.289617977528107531e+02	1.446585940553169891e+01
4.283764705882369981e+02	1.427539028771279916e+01
4.277944134078229581e+02	1.407710963731609866e+01
4.272155988857955435e+02	1.386904297597439850e+01
4.266400000000016917e+02	1.364935265854769852e+01
4.260675900277025221e+02	1.341636452801419921e+01
4.254983425414381486e+02	1.316858876738290007e+01
4.249322314049603619e+02	1.290473880275029828e+01
4.243692307692324448e+02	1.262375340392669898e+01
4.238093150684948114e+02	1.232482791972740088e+01
4.232524590163950506e+02	1.200746053588359885e+01
4.226986376021814635e+02	1.167151818601080038e+01
4.221478260869581618e+02	1.131732384807769876e+01
4.216000000000016144e+02	1.094576216083619968e+01
4.210551351351367657e+02	1.055839357342459905e+01
4.205132075471719872e+02	1.015755929749109931e+01
4.199741935483892803e+02	9.746451840612699868e+00
4.194380697050959270e+02	9.329121596044899434e+00
4.189048128342267319e+02	8.910392228858100339e+00
4.183744000000020833e+02	8.495668978399800508e+00
4.178468085106404146e+02	8.090644513951099626e+00
4.173220159151214261e+02	7.700932467288799543e+00
4.168000000000021146e+02	7.331681468874599261e+00
4.162807387862817450e+02	6.987233646508599350e+00
4.157642105263178109e+02	6.670885840926599641e+00
4.152503937007894592e+02	6.384790526625000240e+00
4.147392670157088332e+02	6.130004290489699414e+00
4.142308093994797673e+02	5.906665048698100051e+00
4.137250000000020123e+02	5.714263198717700831e+00
4.132218181818201401e+02	5.551969630648299514e+00
4.127212435233180940e+02	5.418992955165599312e+00
4.122232558139554612e+02	5.314954426229599349e+00
4.117278350515483680e+02	5.240285765617199942e+00
4.112349614395906201e+02	5.196664621263499484e+00
4.107446153846173047e+02	5.187488941545499443e+00
4.102567774936080696e+02	5.218313594401500666e+00
4.097714285714305333e+02	5.296921544312299446e+00
4.092885496183224632e+02	5.432034942351199547e+00
4.088081218274130606e+02	5.628255019377000679e+00
4.083301265822803430e+02	5.873204201209800246e+00
4.078545454545473490e+02	6.116406787982700877e+00
4.073813602015131892e+02	6.260767719308599766e+00
4.069105527638209878e+02	6.211259569141400760e+00
4.064421052631597604e+02	5.962006582277100009e+00
4.059760000000018181e+02	5.601902392443600220e+00
4.055122194513734257e+02	5.229910245103999600e+00
4.050507462686585427e+02	4.900220533043999183e+00
4.045915632754361013e+02	4.627146814668799735e+00
4.041346534653483218e+02	4.406175258081889368e+00
4.036800000000017690e+02	4.227577383908899478e+00
4.032275862068983656e+02	4.081976802492659928e+00
4.027773955773973285e+02	3.961870225787830435e+00
4.023294117647076291e+02	3.861656918190499610e+00
4.018836185819088769e+02	3.777266674640639366e+00
4.014400000000017599e+02	3.705762288436590168e+00
4.009985401459871355e+02	3.645016694577430272e+00
4.005592233009725760e+02	3.593473657246549990e+00
4.001220338983067677e+02	3.549976678321009160e+00
3.996869565217408535e+02	3.513648313987740579e+00
3.992539759036161513e+02	3.483805325175950429e+00
3.988230769230785882e+02	3.459898965448269692e+00
3.983942446043182599e+02	3.441472876885880439e+00
3.979674641148342289e+02	3.428133358472329917e+00
3.975427207637247875e+02	3.419528363025410300e+00
3.971200000000020509e+02	3.415332653429770104e+00
3.966992874109284912e+02	3.415237281380589351e+00
3.962805687203812113e+02	3.418942060979350828e+00
3.958638297872361136e+02	3.426150072399499535e+00
3.954490566037756025e+02	3.436563507038760790e+00
3.950362352941197059e+02	3.449880374907190017e+00
3.946253521126781152e+02	3.465791766143350827e+00
3.942163934426249625e+02	3.483979481917710785e+00
3.938093457943945168e+02	3.504113938638120374e+00
3.934041958041977978e+02	3.525852296670569430e+00
3.930009302325601084e+02	3.548836773798120348e+00
3.925995359628790311e+02	3.572693088111270399e+00
3.922000000000019782e+02	3.597028935666170213e+00
3.918023094688240917e+02	3.621432377406000214e+00
3.914064516129051299e+02	3.645469993621480498e+00
3.910124137931053951e+02	3.668684684751939429e+00
3.906201834862404780e+02	3.690593074883949498e+00
3.902297482837548159e+02	3.710682602754459936e+00
3.898410958904128734e+02	3.728408576126030383e+00
3.894542141230087395e+02	3.743191704370209649e+00
3.890690909090928358e+02	3.754416897385569385e+00
3.886857142857161307e+02	3.761434417981270428e+00
3.883040723981919200e+02	3.763564773317300549e+00
3.879241534988732383e+02	3.760109035915240483e+00
3.875459459459478353e+02	3.750366569633030167e+00
3.871694382022490117e+02	3.733662408085919537e+00
3.867946188340825984e+02	3.709386766632180255e+00
3.864214765100689419e+02	3.677049321036159668e+00
3.860500000000018304e+02	3.636350869420619247e+00
3.856801781737212309e+02	3.587274649801630133e+00
3.853120000000018308e+02	3.530198664283080490e+00
3.849454545454563572e+02	3.466028521876930668e+00
3.845805309734531647e+02	3.396347145831590808e+00
3.842172185430481477e+02	3.323572840071779666e+00
3.838555066079312610e+02	3.251110530991619285e+00
3.834953846153863424e+02	3.183472933971959407e+00
3.831368421052649182e+02	3.126340262175830276e+00
3.827798687089733676e+02	3.086521456026950716e+00
3.824244541484733872e+02	3.071780390276060757e+00
3.820705882352958724e+02	3.090500991561949462e+00
3.817182608695669614e+02	3.151188033927599719e+00
3.813674620390472683e+02	3.261834122179770645e+00
3.810181818181835069e+02	3.429221118602850282e+00
3.806704103671723374e+02	3.658254292576110345e+00
3.803241379310362049e+02	3.951437116420409623e+00
